#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               499                -1         -0.991503        0.00159815
               500                -1          -0.99152        0.00159505
               501                -1         -0.991537        0.00159195
               502                -1         -0.991554        0.00158887
               503                -1         -0.991571         0.0015858
               504                -1         -0.991587        0.00158274
               505                -1         -0.991604         0.0015797
               506                -1         -0.991621        0.00157666
               507                -1         -0.991637        0.00157364
               508                -1         -0.991654        0.00157063
               509                -1          -0.99167        0.00156763
               510                -1         -0.991686        0.00156464
               511                -1         -0.991703        0.00156166
               512                -1         -0.991719         0.0015587
               513                -1         -0.991735        0.00155574
               514                -1         -0.991751         0.0015528
               515                -1         -0.991767        0.00154986
               516                -1         -0.991783        0.00154694
               517                -1         -0.991799        0.00154403
               518                -1         -0.991815        0.00154113
               519                -1          -0.99183        0.00153824
               520                -1         -0.991846        0.00153537
               521                -1         -0.991862         0.0015325
               522                -1         -0.991877        0.00152964
               523                -1         -0.991893         0.0015268
               524                -1         -0.991908        0.00152396
               525                -1         -0.991924        0.00152114
               526                -1         -0.991939        0.00151832
               527                -1         -0.991954        0.00151552
               528                -1          -0.99197        0.00151272
               529                -1         -0.991985        0.00150994
               530                -1            -0.992        0.00150717
               531                -1         -0.992015        0.00150441
               532                -1          -0.99203        0.00150165
               533                -1         -0.992045        0.00149891
               534                -1          -0.99206        0.00149618
               535                -1         -0.992075        0.00149345
               536                -1          -0.99209        0.00149074
               537                -1         -0.992104        0.00148804
               538                -1         -0.992119        0.00148534
               539                -1         -0.992134        0.00148266
               540                -1         -0.992148        0.00147999
               541                -1         -0.992163        0.00147732
               542                -1         -0.992177        0.00147467
               543                -1         -0.992192        0.00147202
               544                -1         -0.992206        0.00146938
               545                -1          -0.99222        0.00146676
               546                -1         -0.992234        0.00146414
               547                -1         -0.992249        0.00146153
               548                -1         -0.992263        0.00145893
               549                -1         -0.992277        0.00145635
               550                -1         -0.992291        0.00145377
               551                -1         -0.992305        0.00145119
               552                -1         -0.992319        0.00144863
               553                -1         -0.992333        0.00144608
               554                -1         -0.992347        0.00144353
               555                -1          -0.99236          0.001441
               556                -1         -0.992374        0.00143847
               557                -1         -0.992388        0.00143596
               558                -1         -0.992401        0.00143345
               559                -1         -0.992415        0.00143095
               560                -1         -0.992429        0.00142846
               561                -1         -0.992442        0.00142597
               562                -1         -0.992456         0.0014235
               563                -1         -0.992469        0.00142103
               564                -1         -0.992482        0.00141858
               565                -1         -0.992496        0.00141613
               566                -1         -0.992509        0.00141369
               567                -1         -0.992522        0.00141126
               568                -1         -0.992535        0.00140884
               569                -1         -0.992548        0.00140642
               570                -1         -0.992561        0.00140401
               571                -1         -0.992574        0.00140162
               572                -1         -0.992587        0.00139922
               573                -1           -0.9926        0.00139684
               574                -1         -0.992613        0.00139447
               575                -1         -0.992626         0.0013921
               576                -1         -0.992639        0.00138974
               577                -1         -0.992652        0.00138739
               578                -1         -0.992664        0.00138505
               579                -1         -0.992677        0.00138272
               580                -1          -0.99269        0.00138039
               581                -1         -0.992702        0.00137807
               582                -1         -0.992715        0.00137576
               583                -1         -0.992727        0.00137346
               584                -1          -0.99274        0.00137116
               585                -1         -0.992752        0.00136888
               586                -1         -0.992765         0.0013666
               587                -1         -0.992777        0.00136432
               588                -1         -0.992789        0.00136206
               589                -1         -0.992801         0.0013598
               590                -1         -0.992814        0.00135755
               591                -1         -0.992826        0.00135531
               592                -1         -0.992838        0.00135307
               593                -1          -0.99285        0.00135085
               594                -1         -0.992862        0.00134863
               595                -1         -0.992874        0.00134641
               596                -1         -0.992886        0.00134421
               597                -1         -0.992898        0.00134201
               598                -1          -0.99291        0.00133982
               599                -1         -0.992922        0.00133763
               600                -1         -0.992933        0.00133545
               601                -1         -0.992945        0.00133328
               602                -1         -0.992957        0.00133112
               603                -1         -0.992968        0.00132896
               604                -1          -0.99298        0.00132681
               605                -1         -0.992992        0.00132467
               606                -1         -0.993003        0.00132254
               607                -1         -0.993015        0.00132041
               608                -1         -0.993026        0.00131829
               609                -1         -0.993038        0.00131617
               610                -1         -0.993049        0.00131406
               611                -1         -0.993061        0.00131196
               612                -1         -0.993072        0.00130987
               613                -1         -0.993083        0.00130778
               614                -1         -0.993094         0.0013057
               615                -1         -0.993106        0.00130362
               616                -1         -0.993117        0.00130155
               617                -1         -0.993128        0.00129949
               618                -1         -0.993139        0.00129744
               619                -1          -0.99315        0.00129539
               620                -1         -0.993161        0.00129335
               621                -1         -0.993172        0.00129131
               622                -1         -0.993183        0.00128928
               623                -1         -0.993194        0.00128726
               624                -1         -0.993205        0.00128524
               625                -1         -0.993216        0.00128323
               626                -1         -0.993227        0.00128123
               627                -1         -0.993238        0.00127923
               628                -1         -0.993248        0.00127724
               629                -1         -0.993259        0.00127525
               630                -1          -0.99327        0.00127327
               631                -1         -0.993281         0.0012713
               632                -1         -0.993291        0.00126933
               633                -1         -0.993302        0.00126737
               634                -1         -0.993312        0.00126542
               635                -1         -0.993323        0.00126347
               636                -1         -0.993333        0.00126153
               637                -1         -0.993344        0.00125959
               638                -1         -0.993354        0.00125766
               639                -1         -0.993365        0.00125573
               640                -1         -0.993375        0.00125381
               641                -1         -0.993385         0.0012519
               642                -1         -0.993396        0.00124999
               643                -1         -0.993406        0.00124809
               644                -1         -0.993416        0.00124619
               645                -1         -0.993426         0.0012443
               646                -1         -0.993437        0.00124242
               647                -1         -0.993447        0.00124054
               648                -1         -0.993457        0.00123867
               649                -1         -0.993467         0.0012368
               650                -1         -0.993477        0.00123494
               651                -1         -0.993487        0.00123308
               652                -1         -0.993497        0.00123123
               653                -1         -0.993507        0.00122938
               654                -1         -0.993517        0.00122755
               655                -1         -0.993527        0.00122571
               656                -1         -0.993537        0.00122388
               657                -1         -0.993546        0.00122206
               658                -1         -0.993556        0.00122024
               659                -1         -0.993566        0.00121843
               660                -1         -0.993576        0.00121662
               661                -1         -0.993585        0.00121482
               662                -1         -0.993595        0.00121302
               663                -1         -0.993605        0.00121123
               664                -1         -0.993614        0.00120945
               665                -1         -0.993624        0.00120767
               666                -1         -0.993634        0.00120589
               667                -1         -0.993643        0.00120412
               668                -1         -0.993653        0.00120236
               669                -1         -0.993662         0.0012006
               670                -1         -0.993672        0.00119884
               671                -1         -0.993681        0.00119709
               672                -1          -0.99369        0.00119535
               673                -1           -0.9937        0.00119361
               674                -1         -0.993709        0.00119187
               675                -1         -0.993719        0.00119014
               676                -1         -0.993728        0.00118842
               677                -1         -0.993737         0.0011867
               678                -1         -0.993746        0.00118499
               679                -1         -0.993756        0.00118328
               680                -1         -0.993765        0.00118157
               681                -1         -0.993774        0.00117987
               682                -1         -0.993783        0.00117818
               683                -1         -0.993792        0.00117649
               684                -1         -0.993801         0.0011748
               685                -1          -0.99381        0.00117312
               686                -1         -0.993819        0.00117145
               687                -1         -0.993828        0.00116978
               688                -1         -0.993837        0.00116811
               689                -1         -0.993846        0.00116645
               690                -1         -0.993855        0.00116479
               691                -1         -0.993864        0.00116314
               692                -1         -0.993873        0.00116149
               693                -1         -0.993882        0.00115985
               694                -1          -0.99389        0.00115821
               695                -1         -0.993899        0.00115658
               696                -1         -0.993908        0.00115495
               697                -1         -0.993917        0.00115333
               698                -1         -0.993926        0.00115171
               699                -1         -0.993934        0.00115009
               700                -1         -0.993943        0.00114848
               701                -1         -0.993951        0.00114688
               702                -1          -0.99396        0.00114528
               703                -1         -0.993969        0.00114368
               704                -1         -0.993977        0.00114209
               705                -1         -0.993986         0.0011405
               706                -1         -0.993994        0.00113892
               707                -1         -0.994003        0.00113734
               708                -1         -0.994011        0.00113576
               709                -1          -0.99402        0.00113419
               710                -1         -0.994028        0.00113263
               711                -1         -0.994037        0.00113106
               712                -1         -0.994045        0.00112951
               713                -1         -0.994053        0.00112795
               714                -1         -0.994062         0.0011264
               715                -1          -0.99407        0.00112486
               716                -1         -0.994078        0.00112332
               717                -1         -0.994086        0.00112178
               718                -1         -0.994095        0.00112025
               719                -1         -0.994103        0.00111872
               720                -1         -0.994111         0.0011172
               721                -1         -0.994119        0.00111568
               722                -1         -0.994127        0.00111416
               723                -1         -0.994136        0.00111265
               724                -1         -0.994144        0.00111114
               725                -1         -0.994152        0.00110964
               726                -1          -0.99416        0.00110814
               727                -1         -0.994168        0.00110665
               728                -1         -0.994176        0.00110516
               729                -1         -0.994184        0.00110367
               730                -1         -0.994192        0.00110218
               731                -1           -0.9942        0.00110071
               732                -1         -0.994208        0.00109923
               733                -1         -0.994216        0.00109776
               734                -1         -0.994223        0.00109629
               735                -1         -0.994231        0.00109483
               736                -1         -0.994239        0.00109337
               737                -1         -0.994247        0.00109191
               738                -1         -0.994255        0.00109046
               739                -1         -0.994263        0.00108901
               740                -1          -0.99427        0.00108757
               741                -1         -0.994278        0.00108613
               742                -1         -0.994286        0.00108469
               743                -1         -0.994293        0.00108326
               744                -1         -0.994301        0.00108183
               745                -1         -0.994309        0.00108041
               746                -1         -0.994316        0.00107899
               747                -1         -0.994324        0.00107757
               748                -1         -0.994332        0.00107615
               749                -1         -0.994339        0.00107474
               750                -1         -0.994347        0.00107334
               751                -1         -0.994354        0.00107193
               752                -1         -0.994362        0.00107054
               753                -1         -0.994369        0.00106914
               754                -1         -0.994377        0.00106775
