#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               372             -0.84         -0.788602        0.00536967
               373             -0.92         -0.788954        0.00536682
               374             -0.92         -0.789305        0.00536389
               375             -0.92         -0.789653         0.0053609
               376             -0.92             -0.79        0.00535784
               377             -0.92         -0.790345        0.00535471
               378             -0.84         -0.790476        0.00534216
               379             -0.84         -0.790607        0.00532966
               380             -0.84         -0.790737        0.00531722
               381             -0.92         -0.791076        0.00531408
               382             -0.92         -0.791414        0.00531087
               383                -1         -0.791958        0.00532485
               384             -0.92         -0.792292        0.00532142
               385             -0.84         -0.792416        0.00530904
               386             -0.84         -0.792539        0.00529672
               387             -0.84         -0.792661        0.00528445
               388             -0.84         -0.792784        0.00527224
               389             -0.76         -0.792699        0.00525936
               390             -0.68          -0.79241         0.0052538
               391             -0.68         -0.792123        0.00524823
               392             -0.68         -0.791837        0.00524263
               393             -0.68         -0.791552        0.00523701
               394             -0.68         -0.791269        0.00523136
               395             -0.68         -0.790987         0.0052257
               396             -0.68         -0.790707        0.00522001
               397             -0.76          -0.79063        0.00520743
               398             -0.76         -0.790553        0.00519492
               399             -0.76         -0.790476        0.00518246
               400             -0.84           -0.7906        0.00517099
               401             -0.84         -0.790723        0.00515956
               402             -0.84         -0.790846        0.00514818
               403             -0.84         -0.790968        0.00513685
               404             -0.84         -0.791089        0.00512557
               405             -0.76         -0.791012        0.00511349
               406             -0.84         -0.791133        0.00510232
               407             -0.84         -0.791253        0.00509119
               408             -0.76         -0.791176        0.00507929
               409             -0.84         -0.791296        0.00506827
               410             -0.84         -0.791415         0.0050573
               411             -0.84         -0.791533        0.00504638
               412             -0.76         -0.791456        0.00503471
               413             -0.76          -0.79138         0.0050231
               414             -0.76         -0.791304        0.00501154
               415             -0.84         -0.791422        0.00500083
               416             -0.76         -0.791346        0.00498938
               417             -0.76         -0.791271        0.00497798
               418             -0.84         -0.791388        0.00496744
               419             -0.84         -0.791504        0.00495694
               420             -0.84         -0.791619        0.00494648
               421             -0.84         -0.791734        0.00493607
               422             -0.84         -0.791848         0.0049257
               423             -0.84         -0.791962        0.00491537
               424             -0.84         -0.792075        0.00490508
               425             -0.84         -0.792188        0.00489483
               426             -0.68         -0.791925        0.00489042
               427             -0.68         -0.791663        0.00488599
               428             -0.76         -0.791589        0.00487513
               429             -0.92         -0.791888        0.00487295
               430             -0.92         -0.792186        0.00487072
               431             -0.92         -0.792483        0.00486843
               432             -0.92         -0.792778        0.00486611
               433             -0.84         -0.792887        0.00485609
               434             -0.92          -0.79318        0.00485372
               435             -0.84         -0.793287        0.00484376
               436             -0.84         -0.793394        0.00483384
               437             -0.84         -0.793501        0.00482395
               438             -0.76         -0.793425        0.00481354
               439             -0.68         -0.793166        0.00480951
               440             -0.84         -0.793273        0.00479975
               441             -0.76         -0.793197        0.00478946
               442             -0.68         -0.792941        0.00478547
               443             -0.84         -0.793047        0.00477585
               444             -0.84         -0.793153        0.00476626
               445             -0.92         -0.793438        0.00476407
               446             -0.84         -0.793543        0.00475453
               447             -0.76         -0.793468        0.00474448
               448             -0.76         -0.793393        0.00473448
               449             -0.76         -0.793318        0.00472452
               450             -0.84         -0.793422        0.00471516
               451             -0.84         -0.793525        0.00470584
               452             -0.68         -0.793274        0.00470212
               453             -0.76         -0.793201        0.00469232
               454             -0.76         -0.793128        0.00468255
               455             -0.84         -0.793231        0.00467339
               456             -0.76         -0.793158        0.00466371
               457             -0.84          -0.79326        0.00465463
               458             -0.76         -0.793188        0.00464504
               459             -0.68         -0.792941        0.00464146
               460             -0.76          -0.79287        0.00463192
               461             -0.76         -0.792798        0.00462242
               462             -0.76         -0.792727        0.00461296
