#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               795                 1          0.973031         0.0036375
               796                 1          0.973065        0.00363309
               797                 1          0.973099        0.00362869
               798                 1          0.973133         0.0036243
               799                 1          0.973166        0.00361992
               800                 1            0.9732        0.00361555
               801                 1          0.973233        0.00361119
               802                 1          0.973267        0.00360684
               803                 1            0.9733         0.0036025
               804                 1          0.973333        0.00359818
               805                 1          0.973366        0.00359386
               806                 1            0.9734        0.00358955
               807                 1          0.973432        0.00358526
               808                 1          0.973465        0.00358097
               809                 1          0.973498        0.00357669
               810                 1          0.973531        0.00357243
               811                 1          0.973564        0.00356817
               812                 1          0.973596        0.00356393
